"STN","WBAN","DAYOFMONTH","TEMP","DEWP","STP","WDSP"
722094,99999,4,51.9145833333333,27.4,980.837767465842,4.6
722094,99999,5,57.7016666666667,37.1,980.837767465842,5.7
722094,99999,6,52.0429166666667,37.5,980.837767465842,8.3
722094,99999,7,69.4716666666667,57.4,980.837767465842,8.2
722094,99999,8,72.8145833333333,63.3,980.837767465842,7.7
722094,99999,9,48.82,43.8,980.837767465842,6.5
722094,99999,10,39.8920833333333,35.8,980.837767465842,5.4
722094,99999,11,57.5004166666667,53,980.837767465842,3.7
722094,99999,12,46.14125,38.9,980.837767465842,8.5
722094,99999,13,44.0183333333333,34.3,980.837767465842,2.4
722094,99999,14,43.1108333333333,38.5,980.837767465842,5.5
722094,99999,15,44.6641666666667,39.2,980.837767465842,8.9
722094,99999,16,40.8654166666667,24.3,980.837767465842,2.7
722094,99999,17,42.4104166666667,26.3,980.837767465842,6
722094,99999,18,56.4116666666667,37.4,980.837767465842,7.2
722094,99999,19,53.8175,37.2,980.837767465842,3
722094,99999,20,56.9654166666667,46.9,980.837767465842,7.1
722094,99999,21,57.5591666666667,35.1,980.837767465842,4.7
722094,99999,22,55.0654166666667,38.1,980.837767465842,11.8
722094,99999,23,37.2970833333333,19,980.837767465842,7.3
722094,99999,24,42.99875,22.2,980.837767465842,3
722094,99999,25,49.04875,26.1,980.837767465842,6.2
722094,99999,26,44.7479166666667,32.4,980.837767465842,7.1
722094,99999,27,41.8329166666667,32.2,980.837767465842,4.9
722094,99999,28,44.6095833333333,35.5,980.837767465842,7.2
722094,99999,29,44.6420833333333,28.1,980.837767465842,2.9
722094,99999,30,50.42875,28.7,980.837767465842,2.9
722094,99999,31,47.6416666666667,24.8,980.837767465842,6.8
722107,3056,1,63.2720833333333,54.5,898.8,14.4
722107,3056,2,60.15125,36.4,903.4,11
722107,3056,3,43.7391666666667,24.4,915.6,5.5
722107,3056,4,57.75125,26.2,905.4,6
722107,3056,5,54.6675,30.4,899.2,7.5
722107,3056,6,57.7591666666667,33,898.8,7.8
722107,3056,7,64.6408333333333,38.1,896.8,10.9
722107,3056,8,59.6208333333333,38.4,898.8,7.6
722107,3056,9,43.93625,36.6,980.837767465842,9.2
722107,3056,10,34.52125,33.8,980.837767465842,5.9
722107,3056,11,45.5608333333333,35.7,900.7,6.5
722107,3056,12,40.76125,32.6,907.5,5.7
722107,3056,13,47.2029166666667,29.9,905,5.7
722107,3056,14,41.9995833333333,36.5,902.4,4.9
722107,3056,15,36.8683333333333,28.2,904.8,11.8
722107,3056,16,35.9829166666667,18,907.2,4.2
722107,3056,17,42.77375,20.3,904.2,3.4
722107,3056,18,51.5241666666667,23.4,902.9,7.5
722107,3056,19,52.7345833333333,23.5,902.1,6.5
722107,3056,20,55.0229166666667,22,899.9,11.2
722107,3056,21,50.1891666666667,22.4,894,7.9
722107,3056,22,47.4925,21.6,899.5,15.6
722107,3056,23,44.3429166666667,13.6,906.4,7
722107,3056,24,42.0120833333333,18.3,906.5,7.1
722107,3056,25,45.7920833333333,19.1,898.4,7.2
722107,3056,26,43.3158333333333,24.6,898.9,12.2
722107,3056,27,41.0754166666667,20.9,893.4,7.8
722107,3056,28,35.3920833333333,9.3,900.8,10.5
722107,3056,29,38.90375,6.5,900.9,3.5
722107,3056,30,44.57375,15.7,901.2,7.9
722107,3056,31,42.0720833333333,16.7,902.4,8.5
722107,99999,1,63.1433333333333,54.5,980.837767465842,14.4
722107,99999,2,58.2833333333333,36.4,980.837767465842,11
722107,99999,3,44.66375,24.4,980.837767465842,5.5
722107,99999,4,57.0008333333333,26.2,980.837767465842,6
722107,99999,5,56.5329166666667,30.4,980.837767465842,7.5
722107,99999,6,52.8666666666667,33,980.837767465842,7.8
722107,99999,7,63.1833333333333,38.1,980.837767465842,10.9
722107,99999,8,56.69625,38.4,980.837767465842,7.6
722107,99999,9,43.925,36.6,980.837767465842,9.2
722107,99999,10,34.7883333333333,33.8,980.837767465842,5.9
722107,99999,11,47.7570833333333,35.7,980.837767465842,6.5
722107,99999,12,40.4983333333333,32.6,980.837767465842,5.7
722107,99999,13,42.6429166666667,29.9,980.837767465842,5.7
722107,99999,14,43.6154166666667,36.5,980.837767465842,4.9
722107,99999,15,37.1833333333333,28.2,980.837767465842,11.8
722107,99999,16,35.1725,18,980.837767465842,4.2
722107,99999,17,41.8916666666667,20.3,980.837767465842,3.4
722107,99999,18,52.65375,23.4,980.837767465842,7.5
722107,99999,19,52.9645833333333,23.5,980.837767465842,6.5
722107,99999,20,55.70125,22,980.837767465842,11.2
722107,99999,21,53.4470833333333,22.4,980.837767465842,7.9
722107,99999,22,48.9316666666667,21.6,980.837767465842,15.6
722107,99999,23,40.73875,13.6,980.837767465842,7
722107,99999,24,38.77,18.3,980.837767465842,7.1
722107,99999,25,47.4329166666667,19.1,980.837767465842,7.2
722107,99999,26,44.9983333333333,24.6,980.837767465842,12.2
722107,99999,27,40.9283333333333,20.9,980.837767465842,7.8
722107,99999,28,37.1516666666667,9.3,980.837767465842,10.4
722107,99999,29,34.5191666666667,6.5,980.837767465842,3.5
722107,99999,30,43.25,15.7,980.837767465842,7.9
722107,99999,31,37.91375,16.7,980.837767465842,8.5
722112,53982,1,64.3445833333333,52.9,1005.7,8.2
722112,53982,2,71.8854166666667,63.5,1001.4,9
722112,53982,3,50.5908333333333,30.1,1016.7,6.7
722112,53982,4,43.7504166666667,29.9,1007.6,2.7
722112,53982,5,53.5495833333333,36.3,997.1,3.5
722112,53982,6,53.35625,36,1003.4,7.8
722112,53982,7,61.695,54.7,1000.1,6.2
722112,53982,8,72.2633333333333,66.7,1001.7,4.2
722112,53982,9,64.7208333333333,65,1004.8,6.5
722112,53982,10,47.4658333333333,43.2,1008.5,3.3
722112,53982,11,68.9625,59.4,1002.4,2.9
722112,53982,12,60.7158333333333,51,1005.5,6.3
722112,53982,13,46.12625,41.4,1007.5,3.8
722112,53982,14,43.5895833333333,43.2,1006.3,2.7
722112,53982,15,42.6416666666667,42.9,1000.3,4.8
722112,53982,16,38.84,27.4,1010.4,6.6
722112,53982,17,41.8441666666667,27.9,1012.6,2.9
722112,53982,18,52.7875,38.1,1006.6,6.8
722112,53982,19,54.9454166666667,50.4,1003.4,1.9
722112,53982,20,66.5975,57.5,996.3,5.1
722112,53982,21,54.2220833333333,44.4,996.8,2.7
722112,53982,22,56.3258333333333,49,995.4,7.8
722112,53982,23,36.4358333333333,22.4,1010.8,5.9
722112,53982,24,41.35625,23.8,1010.3,0.6
722112,53982,25,42.5466666666667,27.3,1006.5,2.5
722112,53982,26,44.6354166666667,33.7,999.9,3.6
722112,53982,27,42.0808333333333,37.9,999,3.2
722112,53982,28,46.6983333333333,39.5,1002,5
722112,53982,29,40.43875,32.3,1006.5,1.1
722112,53982,30,45.72625,33,1002.3,2
722112,53982,31,50.7545833333333,31,1001.8,4.9
722112,99999,1,61.8991666666667,52.9,980.837767465842,8.2
722112,99999,2,72.8179166666667,63.5,980.837767465842,9
722112,99999,3,47.5291666666667,30.1,980.837767465842,6.7
722112,99999,4,47.355,29.9,980.837767465842,2.7
722112,99999,5,56.0133333333333,36.3,980.837767465842,3.5
722112,99999,6,51.7870833333333,36,980.837767465842,7.8
722112,99999,7,64.5408333333333,54.7,980.837767465842,6.2
722112,99999,8,72.5704166666667,66.7,980.837767465842,4.2
722112,99999,9,63.8895833333333,65,980.837767465842,6.5
722112,99999,10,48.52125,43.2,980.837767465842,3.3
722112,99999,11,61.9783333333333,59.4,980.837767465842,2.9
722112,99999,12,57.7491666666667,51,980.837767465842,6.3
722112,99999,13,47.2004166666667,41.4,980.837767465842,3.8
722112,99999,14,43.9429166666667,43.2,980.837767465842,2.7
722112,99999,15,42.8345833333333,42.9,980.837767465842,4.8
722112,99999,16,39.9891666666667,27.4,980.837767465842,6.6
722112,99999,17,39.7466666666667,27.9,980.837767465842,2.9
722112,99999,18,56.98625,38.1,980.837767465842,6.8
722112,99999,19,55.6204166666667,50.4,980.837767465842,1.9
722112,99999,20,66.0470833333333,57.5,980.837767465842,5.1
722112,99999,21,53.2516666666667,44.4,980.837767465842,2.7
722112,99999,22,56.9575,49,980.837767465842,7.8
722112,99999,23,36.08125,22.4,980.837767465842,5.9
722112,99999,24,42.1495833333333,23.8,980.837767465842,0.6
722112,99999,25,43.2925,27.3,980.837767465842,2.5
722112,99999,26,42.1370833333333,33.7,980.837767465842,3.6
722112,99999,27,39.93625,37.9,980.837767465842,3.2
722112,99999,28,46.1858333333333,39.5,980.837767465842,5
722112,99999,29,41.27,32.3,980.837767465842,1.1
722112,99999,30,46.1625,33,980.837767465842,2
722112,99999,31,49.93,31,980.837767465842,4.9
722113,99999,1,68.8633333333333,62,980.837767465842,7.4
722113,99999,2,76.235,65.2,980.837767465842,7.6
722113,99999,3,56.85875,32.7,980.837767465842,7.7
722113,99999,4,48.62125,30.7,980.837767465842,2.4
722113,99999,5,60.09375,36.6,980.837767465842,2.4
722113,99999,6,58.0475,46.1,980.837767465842,3.5
722113,99999,7,71.57125,62.4,980.837767465842,7.1
722113,99999,8,76.2129166666667,67.2,980.837767465842,6.8
722113,99999,9,70.1154166666667,66.7,980.837767465842,6.5
722113,99999,10,47.29625,43.9,980.837767465842,6.1
722113,99999,11,66.7833333333333,63.3,980.837767465842,5.9
722113,99999,12,56.21,52.1,980.837767465842,8.5
722113,99999,13,51.395,40.5,980.837767465842,5.6
722113,99999,14,57.5495833333333,51.9,980.837767465842,3.1
722113,99999,15,59.2454166666667,51.7,980.837767465842,9.8
722113,99999,16,41.32,26.5,980.837767465842,5.3
722113,99999,17,42.8625,31.1,980.837767465842,2.3
722113,99999,18,59.7520833333333,48,980.837767465842,4.3
722113,99999,19,61.1466666666667,57,980.837767465842,1.6
722113,99999,20,69.2958333333333,53.3,980.837767465842,6.9
722113,99999,21,61.29375,37.3,980.837767465842,3.4
722113,99999,22,62.535,45.8,980.837767465842,7.8
722113,99999,23,45.2033333333333,21.1,980.837767465842,7.2
722113,99999,24,45.8516666666667,27.9,980.837767465842,0.9
722113,99999,25,50.6433333333333,33.3,980.837767465842,2.9
722113,99999,26,56.39375,42.6,980.837767465842,6.8
722113,99999,27,45.7225,34.4,980.837767465842,3
722113,99999,28,53.34625,39.7,980.837767465842,7
722113,99999,29,47.5729166666667,32.1,980.837767465842,2
722113,99999,30,49.3420833333333,29.5,980.837767465842,1.6
722113,99999,31,54.5141666666667,35.1,980.837767465842,4.3
722122,3050,1,61.4,56.8,928.8,14.4
722122,3050,2,60.8458333333333,46.2,933.7,11.2
722122,3050,3,42.68875,25.6,946,5.5
722122,3050,4,50.9979166666667,27.8,934.7,4.8
722122,3050,5,58.8966666666667,29.7,928.1,8.3
722122,3050,6,54.06625,34.9,928.6,9.3
722122,3050,7,59.9941666666667,42.6,926,8.8
722122,3050,8,54.985,41.9,927.9,8.2
722122,3050,9,34.5920833333333,33,980.837767465842,12.9
722122,3050,10,31.09,30.9,980.837767465842,5.1
722122,3050,11,43.0195833333333,37.9,931.5,5
722122,3050,12,42.3529166666667,32.8,937.8,10.4
722122,3050,13,46.9425,31.2,935.1,4.8
722122,3050,14,44.6329166666667,34.7,934,8
722122,3050,15,35.49,29.4,935.2,12.8
722122,3050,16,37.2145833333333,20.4,938.3,5.6
722122,3050,17,43.8216666666667,21.4,935.4,9.1
722122,3050,18,46.5070833333333,26.5,932.5,8.5
722122,3050,19,52.1866666666667,27.2,931.7,6.5
722122,3050,20,53.43,23.5,928,7.3
722122,3050,21,56.2683333333333,25.4,923.7,7.9
722122,3050,22,47.1366666666667,27,927.3,12.9
722122,3050,23,38.0358333333333,13,937.1,7.9
722122,3050,24,42.1070833333333,19.9,935.6,8.5
722122,3050,25,43.99875,21,929.3,8.9
722122,3050,26,45.4333333333333,26.4,927.8,12.9
722122,3050,27,39.1370833333333,26.5,924.9,7.9
722122,3050,28,37.5504166666667,20.9,930.5,5
722122,3050,29,40.78375,14.8,931.6,3.8
722122,3050,30,43.9995833333333,14.9,930.7,7.2
722122,3050,31,40.44125,16.5,932,9.7
722122,99999,1,61.33125,56.8,980.837767465842,14.4
722122,99999,2,57.6066666666667,46.2,980.837767465842,11.2
722122,99999,3,45.3841666666667,25.6,980.837767465842,5.5
722122,99999,4,50.7595833333333,27.8,980.837767465842,4.8
722122,99999,5,56.0075,29.7,980.837767465842,8.3
722122,99999,6,59.495,34.9,980.837767465842,9.3
722122,99999,7,60.1904166666667,42.6,980.837767465842,8.8
722122,99999,8,54.67375,41.9,980.837767465842,8.2
722122,99999,9,35.2929166666667,33,980.837767465842,12.9
722122,99999,10,31.1854166666667,30.9,980.837767465842,5.1
722122,99999,11,44.8270833333333,37.9,980.837767465842,4.6
722122,99999,12,39.4558333333333,32.8,980.837767465842,10.4
722122,99999,13,43.6533333333333,31.2,980.837767465842,4.8
722122,99999,14,43.5358333333333,34.7,980.837767465842,8
722122,99999,15,36.2508333333333,29.4,980.837767465842,12.8
722122,99999,16,35.8375,20.4,980.837767465842,5.6
722122,99999,17,42.7770833333333,21.4,980.837767465842,9.1
722122,99999,18,49.3775,26.5,980.837767465842,8.5
722122,99999,19,50.1683333333333,27.2,980.837767465842,6.5
722122,99999,20,55.795,23.5,980.837767465842,7.3
722122,99999,21,52.0725,25.4,980.837767465842,7.9
722122,99999,22,45.38625,27,980.837767465842,12.9
722122,99999,23,39.4225,13,980.837767465842,7.8
722122,99999,24,41.3908333333333,19.9,980.837767465842,8.5
722122,99999,25,46.7470833333333,21,980.837767465842,8.9
722122,99999,26,42.28,26.4,980.837767465842,12.9
722122,99999,27,37.8229166666667,26.5,980.837767465842,7.9
722122,99999,28,33.92625,20.9,980.837767465842,5
722122,99999,29,38.3729166666667,14.8,980.837767465842,3.8
722122,99999,30,47.6025,14.9,980.837767465842,7.2
722122,99999,31,41.41875,16.5,980.837767465842,9.7
722143,53975,1,62.7379166666667,56.8,1000.5,9.5
722143,53975,2,66.3333333333333,58.7,997.8,10.8
722143,53975,3,43.9166666666667,27.6,1014.5,7.6
722143,53975,4,53.2908333333333,28.9,1003.3,2.6
722143,53975,5,51.1170833333333,36.3,993.7,3.3
722143,53975,6,53.8279166666667,37.2,998.6,7.1
722143,53975,7,66.0808333333333,57.1,994.5,8.7
722143,53975,8,67.915,62.8,996.9,6
722143,53975,9,52.1608333333333,48.4,980.837767465842,7.4
722143,53975,10,38.9625,36.3,980.837767465842,5.9
722143,53975,11,59.4070833333333,54.3,980.837767465842,4.1
722143,53975,12,46.1670833333333,41.7,980.837767465842,10.6
722143,53975,13,40.4729166666667,36,1004.6,3.7
722143,53975,14,42.6045833333333,39.7,1004.9,2.9
722143,53975,15,41.6245833333333,40.2,998.9,9.6
722143,53975,16,38.45,27.6,1008,5.7
722143,53975,17,40.81,28.3,1008.2,3.2
722143,53975,18,49.16625,37.5,1001.9,5.3
722143,53975,19,49.6579166666667,39,1000.1,1.8
722143,53975,20,56.245,49.4,993,6.9
722143,53975,21,55.11375,37,993,2.9
722143,53975,22,47.2891666666667,42.5,992.1,10.6
722143,53975,23,37.6470833333333,21,1007.9,8.2
722143,53975,24,40.7170833333333,22.5,1005.9,1.7
722143,53975,25,47.22375,25.8,1001.7,3.3
722143,53975,26,43.4858333333333,33,995.5,7.1
722143,53975,27,38.85625,33.5,997.4,4.8
722143,53975,28,41.9154166666667,36.7,1000.2,7.6
722143,53975,29,38.7570833333333,30.8,1002.7,2.3
722143,53975,30,48.3991666666667,31.6,998.3,1.9
722143,53975,31,44.3929166666667,29.3,998.6,6
722143,99999,1,64.0183333333333,56.8,980.837767465842,9.5
722143,99999,2,70.4825,58.7,980.837767465842,10.8
722143,99999,3,40.5191666666667,27.6,980.837767465842,7.6
722143,99999,4,51.4520833333333,28.9,980.837767465842,2.6
722143,99999,5,55.9008333333333,36.3,980.837767465842,3.3
722143,99999,6,51.9841666666667,37.2,980.837767465842,7.1
722143,99999,7,66.5479166666667,57.1,980.837767465842,8.7
722143,99999,8,69.27,62.8,980.837767465842,6
722143,99999,9,55.0375,48.4,980.837767465842,7.4
722143,99999,10,39.1870833333333,36.3,980.837767465842,5.9
722143,99999,11,55.4658333333333,54.3,980.837767465842,4.1
722143,99999,12,48.1783333333333,41.7,980.837767465842,10.6
722143,99999,13,42.38,36,980.837767465842,3.7
722143,99999,14,43.5145833333333,39.7,980.837767465842,2.9
722143,99999,15,42.27625,40.2,980.837767465842,9.6
722143,99999,16,37.68875,27.6,980.837767465842,5.7
722143,99999,17,40.5379166666667,28.3,980.837767465842,3.2
722143,99999,18,52.5079166666667,37.5,980.837767465842,5.3
722143,99999,19,44.645,39,980.837767465842,1.8
722143,99999,20,56.7329166666667,49.4,980.837767465842,6.9
722143,99999,21,45.4633333333333,37,980.837767465842,2.9
722143,99999,22,47.6866666666667,42.5,980.837767465842,10.5
722143,99999,23,36.2966666666667,21,980.837767465842,8.1
722143,99999,24,37.2504166666667,22.5,980.837767465842,1.7
722143,99999,25,41.4408333333333,25.8,980.837767465842,3.3
722143,99999,26,43.805,33,980.837767465842,7.1
722143,99999,27,38.52875,33.5,980.837767465842,4.8
722143,99999,28,41.76,36.7,980.837767465842,7.6
722143,99999,29,41.7229166666667,30.8,980.837767465842,2.3
722143,99999,30,49.0004166666667,31.6,980.837767465842,1.9
722143,99999,31,44.9408333333333,29.3,980.837767465842,6
722159,12980,1,77.6808333333333,69.7,1015.2,12
722159,12980,2,81.5025,70.4,1013.5,12.6
722159,12980,3,68.7204166666667,51.4,1024.4,7.7
722159,12980,4,58.2870833333333,34.2,1021.6,1.1
722159,12980,5,68.4358333333333,47.7,1010.3,4.7
722159,12980,6,71.3591666666667,64.7,1011.3,5.3
722159,12980,7,79.5683333333333,70,1011.9,10.1
722159,12980,8,81.0179166666667,72.2,1012.1,13.5
722159,12980,9,80.8275,71.5,1012.7,12.9
722159,12980,10,80.0495833333333,71.9,1014.5,11
722159,12980,11,79.46625,72.3,1011.8,15.8
722159,12980,12,79.39,72.6,1013.4,10.1
722159,12980,13,59.8254166666667,51.7,1019.1,8.8
722159,12980,14,65.7125,56.9,1015.7,1.6
722159,12980,15,70.4329166666667,61.8,1011.4,9.5
722159,12980,16,50.2516666666667,25.6,1025.3,6.3
722159,12980,17,49.30375,38.3,1023.6,3.5
722159,12980,18,71.2970833333333,59.8,1018.7,3.3
722159,12980,19,73.6054166666667,65.1,1016.1,5.8
722159,12980,20,76.1304166666667,59.5,1010.8,9.7
722159,12980,21,72.8354166666667,49.5,1010,5.5
722159,12980,22,73.8575,61.3,1007.5,11.9
722159,12980,23,59.93125,24.4,1025.3,9
722159,12980,24,56.31,38.2,1020.9,2.5
722159,12980,25,59.2866666666667,44.8,1017.2,2.5
722159,12980,26,68.3733333333333,49.8,1009.6,11.3
722159,12980,27,63.46,42.9,1011.1,5.3
722159,12980,28,68.5725,51.3,1011.3,10.6
722159,12980,29,59.0879166666667,41.5,1016.5,3.5
722159,12980,30,66.7083333333333,54.6,1014.3,4.8
722159,12980,31,66.0233333333333,53.8,1015,2.3
722159,99999,1,77.2829166666667,69.7,980.837767465842,12
722159,99999,2,80.7816666666667,70.4,980.837767465842,12.6
722159,99999,3,68.5541666666667,51.4,980.837767465842,7.7
722159,99999,4,53.28,34.2,980.837767465842,1.1
722159,99999,5,67.3629166666667,47.7,980.837767465842,4.7
722159,99999,6,73.2566666666667,64.7,980.837767465842,5.3
722159,99999,7,79.7775,70,980.837767465842,10.1
722159,99999,8,80.09375,72.2,980.837767465842,13.5
722159,99999,9,80.5166666666667,71.5,980.837767465842,12.9
722159,99999,10,80.3570833333333,71.9,980.837767465842,11
722159,99999,11,79.9120833333333,72.3,980.837767465842,15.8
722159,99999,12,78.33875,72.6,980.837767465842,10.1
722159,99999,13,59.8616666666667,51.7,980.837767465842,8.8
722159,99999,14,66.2175,56.9,980.837767465842,1.6
722159,99999,15,71.12375,61.8,980.837767465842,9.5
722159,99999,16,51.3425,25.6,980.837767465842,6.3
722159,99999,17,49.9116666666667,38.3,980.837767465842,3.5
722159,99999,18,70.7858333333333,59.8,980.837767465842,3.3
722159,99999,19,73.8695833333333,65.1,980.837767465842,5.8
722159,99999,20,75.7345833333333,59.5,980.837767465842,9.7
722159,99999,21,69.5825,49.5,980.837767465842,5.5
722159,99999,22,74.5245833333333,61.3,980.837767465842,11.9
722159,99999,23,56.54625,24.4,980.837767465842,9
722159,99999,24,57.6579166666667,38.2,980.837767465842,2.5
722159,99999,25,58.2675,44.8,980.837767465842,2.5
722159,99999,26,68.95,49.8,980.837767465842,11.3
722159,99999,27,64.7583333333333,42.9,980.837767465842,5.3
722159,99999,28,68.04875,51.3,980.837767465842,10.6
722159,99999,29,59.1779166666667,41.5,980.837767465842,3.5
722159,99999,30,65.1266666666667,54.6,980.837767465842,4.8
722159,99999,31,66.1991666666667,53.8,980.837767465842,2.3
722169,3058,1,70.0075,53.5,920.9,9.2
722169,3058,2,60.6816666666667,43.2,927,8.7
722169,3058,3,47.9016666666667,30.7,938.9,2.9
722169,3058,4,58.1016666666667,29.1,929.4,5.7
722169,3058,5,57.2879166666667,29.4,921.9,5
722169,3058,6,59.0791666666667,33,921.8,3.4
722169,3058,7,68.38,36.1,921.2,10
722169,3058,8,60.5604166666667,35.2,921.7,4.1
722169,3058,9,60.6825,40.5,924.7,6.1
722169,3058,10,42.285,38,926.4,5.5
722169,3058,11,52.8458333333333,38.2,924,6.5
722169,3058,12,49.5691666666667,35.7,931,4.1
722169,3058,13,45.3854166666667,30.9,929.3,1.9
722169,3058,14,52.5316666666667,35.7,922.7,2.6
722169,3058,15,47.8270833333333,23.1,928,10.3
722169,3058,16,39.2345833333333,15.7,931.6,2.6
722169,3058,17,46.88125,20.9,927.9,2.4
722169,3058,18,56.4641666666667,19.4,927.2,7.8
722169,3058,19,60.0029166666667,19.1,925.8,3.4
722169,3058,20,58.1854166666667,17.6,924.4,9.9
722169,3058,21,56.18125,18.5,917.4,4.9
722169,3058,22,53.1791666666667,21.3,924.7,14.2
722169,3058,23,46.2770833333333,11.4,931.2,6.9
722169,3058,24,43.9266666666667,14.2,931.1,5.6
722169,3058,25,52.2358963638051,15,922.9,3.4
722169,3058,26,50.72875,22.1,923.2,10.3
722169,3058,27,41.1554166666667,16.9,916.5,6.2
722169,3058,28,40.37375,2.4,925.9,6.8
722169,3058,29,46.5583333333333,5.8,924.9,3.9
722169,3058,30,49.1483333333333,16,925.2,5.7
722169,3058,31,48.61375,19.2,925,6
722169,99999,1,70.80125,53.5,980.837767465842,9.2
722169,99999,2,57.015,43.2,980.837767465842,8.7
722169,99999,3,48.9979166666667,30.7,980.837767465842,2.9
722169,99999,4,58.7458333333333,29.1,980.837767465842,5.7
722169,99999,5,63.7066666666667,29.4,980.837767465842,5
722169,99999,6,57.5170833333333,33,980.837767465842,3.4
722169,99999,7,71.0641666666667,36.1,980.837767465842,10
722169,99999,8,59.5558333333333,35.2,980.837767465842,4.1
722169,99999,9,59.9125,40.5,980.837767465842,6.1
722169,99999,10,42.5166666666667,38,980.837767465842,5.5
722169,99999,11,52.7125,38.2,980.837767465842,6.5
722169,99999,12,47.5995833333333,35.7,980.837767465842,4.1
722169,99999,13,39.9420833333333,30.9,980.837767465842,1.9
722169,99999,14,51.6429166666667,35.7,980.837767465842,2.6
722169,99999,15,47.17125,23.1,980.837767465842,10.3
722169,99999,16,41.2366666666667,15.7,980.837767465842,2.6
722169,99999,17,40.7175,20.9,980.837767465842,2.4
722169,99999,18,52.04125,19.4,980.837767465842,7.8
722169,99999,19,58.5533333333333,19.1,980.837767465842,3.4
722169,99999,20,55.3420833333333,17.6,980.837767465842,9.9
722169,99999,21,53.2,18.5,980.837767465842,4.9
722169,99999,22,54.00125,21.3,980.837767465842,14.2
722169,99999,23,46.8395833333333,11.4,980.837767465842,6.9
722169,99999,24,45.1970833333333,14.2,980.837767465842,5.6
722169,99999,25,53.5896813775716,15,980.837767465842,3.4
722169,99999,26,53.0491666666667,22.1,980.837767465842,10.3
722169,99999,27,38.9458333333333,16.9,980.837767465842,6.2
722169,99999,28,38.575,2.4,980.837767465842,6.8
722169,99999,29,45.7783333333333,5.8,980.837767465842,3.9
722169,99999,30,46.4320833333333,16,980.837767465842,5.7
722169,99999,31,46.95875,19.2,980.837767465842,6
722174,23097,1,55.1633333333333,44.1,895.9,14.3
722174,23097,2,49.7033333333333,29.5,899.3,13.6
722174,23097,3,37.4604166666667,17,911.8,8.4
722174,23097,4,54.46,17.7,902.1,6.9
722174,23097,5,48.1791666666667,21.4,897.4,8.1
722174,23097,6,48.6595833333333,30.2,895.6,9.3
722174,23097,7,53.50375,31.5,892.8,7.1
722174,23097,8,44.6191666666667,33.7,895.7,7.3
722174,23097,9,30.1770833333333,28.4,980.837767465842,9.7
722174,23097,10,32.3875,29.3,903.5,3.8
722174,23097,11,38.36,33.4,898.6,6.3
722174,23097,12,35.5875,25.9,904.8,6.4
722174,23097,13,37.46375,27.8,901.6,7.2
722174,23097,14,33.8941666666667,29.4,900.1,5.8
722174,23097,15,27.525,22.8,900.7,12.5
722174,23097,16,24.4395833333333,16.4,903.7,5.1
722174,23097,17,37.25375,21.7,900.9,6.4
722174,23097,18,47.825,23.2,898.7,10.5
722174,23097,19,43.6658333333333,21.7,898.9,6.5
722174,23097,20,44.8570833333333,21.4,895.5,8.5
722174,23097,21,48.3166666666667,21.6,890.2,7
722174,23097,22,45.0658333333333,18.8,893.2,18.3
722174,23097,23,31.3145833333333,8.6,901.6,9.5
722174,23097,24,33.4845833333333,17.1,903.8,8
722174,23097,25,44.3916666666667,17,895.2,8.1
722174,23097,26,34.8575,23.9,896,13
722174,23097,27,27.785,22.1,892.2,9.5
722174,23097,28,23.3225,15.3,898.8,6.6
722174,23097,29,37.06,11.8,897.6,8.6
722174,23097,30,36.0058333333333,13.2,896.9,8.8
722174,23097,31,31.7191666666667,11.1,899.5,10.2
722174,99999,1,53.2608333333333,44.1,980.837767465842,14.3
722174,99999,2,51.0495833333333,29.5,980.837767465842,13.6
722174,99999,3,39.2720833333333,17,980.837767465842,8.4
722174,99999,4,48.0091666666667,17.7,980.837767465842,6.9
722174,99999,5,47.1358333333333,21.4,980.837767465842,8.1
722174,99999,6,49.5391666666667,30.2,980.837767465842,9.3
722174,99999,7,53.1791596696056,38.4721502071362,980.837767465842,7.19572282891316
722174,99999,8,45.72,33.7,980.837767465842,7.3
722174,99999,9,30.8529166666667,28.4,980.837767465842,9.7
722174,99999,10,32.21375,29.3,980.837767465842,3.8
722174,99999,11,36.4841666666667,33.4,980.837767465842,6.3
722174,99999,12,37.1154166666667,25.9,980.837767465842,6.4
722174,99999,13,39.3570833333333,27.8,980.837767465842,7.2
722174,99999,14,33.6883333333333,29.4,980.837767465842,5.8
722174,99999,15,28.1558333333333,22.8,980.837767465842,12.5
722174,99999,16,27.1141666666667,16.4,980.837767465842,5.1
722174,99999,17,38.665,21.7,980.837767465842,6.4
722174,99999,18,48.74375,23.2,980.837767465842,10.5
722174,99999,19,45.4483333333333,21.7,980.837767465842,6.5
722174,99999,20,41.9629166666667,21.4,980.837767465842,8.5
722174,99999,21,51.2325,21.6,980.837767465842,7
722174,99999,22,42.58625,18.8,980.837767465842,18.3
722174,99999,23,36.045,8.6,980.837767465842,9.5
722174,99999,24,34.4420833333333,17.1,980.837767465842,8
722174,99999,25,41.60375,17,980.837767465842,8.1
722174,99999,26,34.1825,23.9,980.837767465842,13
722174,99999,27,29.2808333333333,22.1,980.837767465842,9.5
722174,99999,28,23.06875,15.3,980.837767465842,6.6
722174,99999,29,36.4170833333333,11.8,980.837767465842,8.5
722174,99999,30,38.2508333333333,13.2,980.837767465842,8.8
722174,99999,31,32.1008333333333,11.1,980.837767465842,10.2
722192,23033,1,65.2995833333333,58.9,931.4,15.9
